id,review,rating,date,category,product,sentiment,sentiment_score,keyword_cluster
#8831,Password reset process is quick and secure.,4,2024-11-13,Login,Streaming Service,Positive,0.8,LOGIN_ISSUES
#8832,The support team was incredibly helpful and patient.,4,2024-10-25,Support,Online Marketplace,Positive,0.8,CUSTOMER_SUPPORT
#8833,Packaging was adequate but not secure. Disappointed with this.,3,2024-04-07,Delivery,Health & Fitness App,Neutral,0.4,DELIVERY_DELAY
#8834,Works perfectly on both iOS and Android.,4,2024-06-28,Mobile,Food Delivery App,Positive,0.8,MOBILE_UI
#8835,,4,2024-05-22,Checkout,Food Delivery App,Positive,0.8,CHECKOUT_LATENCY
#8836,The support team was incredibly helpful and patient. Needs improvement.,4,2024-09-14,Support,Project Management Tool,Positive,0.8,CUSTOMER_SUPPORT
#8837,Remember me feature works reliably.,4,2024-07-13,Login,Food Delivery App,Positive,0.8,PASSWORD_RESET
#8838,Login fails occasionally but works on retry.,3,2024-01-02,Login,Streaming Service,Neutral,0.4,AUTHENTICATION
#8839,The one-click purchase feature is a game changer.,5,2024-08-16,Checkout,Streaming Service,Positive,0.9,PAYMENT_FAILURE
#8840,Refunds are processed quickly without any hassle.,4,2024-12-13,Payment,Streaming Service,Positive,0.8,REFUND_ISSUES
#8841,Cart management is intuitive and easy to use.,5,2024-12-17,Checkout,E-Commerce Platform,Positive,0.9,CHECKOUT_LATENCY
#8842,Login works but takes time.,3,2024-01-01,Login,Streaming Service,Neutral,0.4,AUTHENTICATION
#8843,The search function is fast and responsive.,5,2024-04-14,Search,Project Management Tool,Positive,0.9,SEARCH_PERFORMANCE
#8844,Recurring payments don't work.,2,2024-01-13,Payment,SaaS Dashboard,Negative,0.1,PAYMENT_FAILURE
#8845,Support agents don't know anything.,1,2024-08-22,Support,Social Media Platform,Negative,0.0,RESPONSE_TIME
#8846,Performance has been consistent and dependable.,4,2024-03-14,Reliability,Project Management Tool,Positive,0.8,CRASH_ISSUES
#8847,Product performance is outstanding. Could be better.,5,2024-10-29,Product,Travel Booking Platform,Positive,0.9,FEATURE_REQUESTS
#8848,Tracking updates were accurate and timely. Would use again.,5,2024-08-07,Delivery,Project Management Tool,Positive,0.9,PACKAGING
#8849,Remember me feature works reliably. Needs improvement.,5,2024-04-18,Login,E-Commerce Platform,Positive,0.9,PASSWORD_RESET
#8850,Touch gestures work but aren't very responsive.,3,2024-06-16,Mobile,Project Management Tool,Neutral,0.4,MOBILE_UI
#8851,Some bugs appear occasionally but are resolved quickly. Would use again.,3,2024-06-21,Reliability,Social Media Platform,Neutral,0.4,UPTIME
#8852,The mobile interface is cramped on small screens. Could be better.,3,2024-02-15,Mobile,Social Media Platform,Neutral,0.4,APP_CRASH
#8853,Trust this platform completely for my business needs. Average experience.,5,2024-01-22,Reliability,Social Media Platform,Positive,0.9,CRASH_ISSUES
#8854,Cart management is intuitive and easy to use. Average experience.,5,2024-05-17,Checkout,Social Media Platform,Positive,0.9,CHECKOUT_LATENCY
#8855,Support agents are knowledgeable but hard to reach.,3,2024-11-01,Support,Social Media Platform,Neutral,0.4,CUSTOMER_SUPPORT
#8856,Love how smooth the checkout flow is now.,5,2024-04-18,Checkout,Social Media Platform,Positive,0.9,CART_MANAGEMENT
#8857,Search results are completely irrelevant.,1,2024-01-24,Search,Health & Fitness App,Negative,0.0,SEARCH_ACCURACY
#8858,Love how smooth the checkout flow is now.,4,2024-12-03,Checkout,Food Delivery App,Positive,0.8,CHECKOUT_LATENCY
#8859,Voice search doesn't work.,1,2024-05-15,Search,Online Marketplace,Negative,0.0,FILTER_ISSUES
#8860,Navigation works but takes some getting used to.,3,2024-10-19,UI,E-Commerce Platform,Neutral,0.4,UI_RESPONSIVENESS
#8861,The platform is incredibly stable and reliable.,4,2024-08-17,Reliability,Mobile Banking App,Positive,0.8,UPTIME
#8862,Tracking updates were wrong. Needs improvement.,2,2024-02-15,Delivery,Online Marketplace,Negative,0.1,SHIPPING_QUALITY
#8863,The platform is reliable most of the time. Needs improvement.,3,2024-09-14,Reliability,Mobile Banking App,Neutral,0.4,UPTIME
#8864,Same-day delivery option is fantastic. Needs improvement.,5,2024-01-11,Delivery,Social Media Platform,Positive,0.9,PACKAGING
#8865,Haven't experienced a single crash in months.,5,2024-06-16,Reliability,Travel Booking Platform,Positive,0.9,UPTIME
#8866,Response time has improved significantly.,4,2024-11-21,Support,Online Marketplace,Positive,0.8,RESPONSE_TIME
#8867,Standard delivery is the only option.,3,2024-03-29,Delivery,Travel Booking Platform,Neutral,0.4,PACKAGING
#8868,Works perfectly on both iOS and Android.,5,2024-09-17,Mobile,SaaS Dashboard,Positive,0.9,APP_CRASH
#8869,The delivery process is transparent from start to finish.,5,2024-02-05,Delivery,E-Commerce Platform,Positive,0.9,SHIPPING_QUALITY
#8870,Payment went through without any issues this time. Great experience overall.,4,2024-12-11,Checkout,Online Marketplace,Positive,0.8,CHECKOUT_LATENCY
#8871,The delivery process is transparent from start to finish.,5,2024-02-21,Delivery,Travel Booking Platform,Positive,0.9,PACKAGING
#8872,Login never fails even on slow connections.,4,2024-10-05,Login,Travel Booking Platform,Positive,0.8,LOGIN_ISSUES
#8873,The guest checkout option doesn't work.,1,2024-11-26,Checkout,SaaS Dashboard,Negative,0.0,PAYMENT_FAILURE
#8874,No bugs or glitches encountered so far.,5,2024-05-06,Reliability,Project Management Tool,Positive,0.9,UPTIME
#8875,The system handles normal traffic well. Disappointed with this.,3,2024-09-19,Reliability,Travel Booking Platform,Neutral,0.4,UPTIME
#8876,Search suggestions are generic.,3,2024-07-29,Search,SaaS Dashboard,Neutral,0.4,SEARCH_ACCURACY
#8877,The checkout process has too many steps.,3,2024-02-21,Checkout,Streaming Service,Neutral,0.4,PAYMENT_FAILURE
#8878,Support agents are knowledgeable and friendly.,5,2024-12-28,Support,Travel Booking Platform,Positive,0.9,SUPPORT_QUALITY
#8879,The mobile app is incredibly fast and responsive.,5,2024-08-02,Mobile,Social Media Platform,Positive,0.9,MOBILE_UI
#8880,Performance is acceptable but could be better.,3,2024-04-25,Reliability,Streaming Service,Neutral,0.4,UPTIME
#8881,Login security is too restrictive. Terrible experience.,1,2024-01-16,Login,Streaming Service,Negative,0.0,PASSWORD_RESET
#8882,Payment security gives me confidence to make purchases. Overall satisfied.,5,2024-01-05,Payment,Project Management Tool,Positive,0.9,PAYMENT_FAILURE
#8883,The search algorithm is impressive.,5,2024-03-30,Search,Mobile Banking App,Positive,0.9,FILTER_ISSUES
#8884,Support solved the problem but it took multiple attempts.,3,2024-06-18,Support,Streaming Service,Neutral,0.4,CUSTOMER_SUPPORT
#8885,Haven't experienced a single crash in months.,4,2024-04-01,Reliability,Social Media Platform,Positive,0.8,CRASH_ISSUES
#8886,Had to retry payment multiple times.,1,2024-01-15,Checkout,Streaming Service,Negative,0.0,CHECKOUT_LATENCY
#8887,Transaction history is easy to track and manage.,4,2024-05-31,Payment,Streaming Service,Positive,0.8,PAYMENT_FAILURE
#8888,Transaction history is easy to track and manage.,4,2024-02-20,Payment,E-Commerce Platform,Positive,0.8,TRANSACTION_SPEED
#8889,No issues with delivery timing or condition. Terrible experience.,5,2024-12-22,Delivery,SaaS Dashboard,Positive,0.9,PACKAGING
#8890,Push notifications are spammy and annoying.,1,2024-09-13,Mobile,SaaS Dashboard,Negative,0.0,MOBILE_PERFORMANCE
#8891,The mobile app is incredibly fast and responsive.,5,2024-01-13,Mobile,Health & Fitness App,Positive,0.9,APP_CRASH
#8892,The system handles high traffic without any issues.,4,2024-11-16,Reliability,Food Delivery App,Positive,0.8,UPTIME
#8893,Support went above and beyond to solve my problem.,4,2024-06-12,Support,Food Delivery App,Positive,0.8,RESPONSE_TIME
#8894,The search function is fast and responsive.,4,2024-12-10,Search,Online Marketplace,Positive,0.8,SEARCH_PERFORMANCE
#8895,The help documentation is comprehensive and clear.,4,2024-08-26,Support,Travel Booking Platform,Positive,0.8,SUPPORT_QUALITY
#8896,The checkout experience is now frustration-free. Could be better.,4,2024-06-08,Checkout,Project Management Tool,Positive,0.8,PAYMENT_FAILURE
#8897,Touch gestures work but aren't very responsive.,3,2024-10-31,Mobile,E-Commerce Platform,Neutral,0.4,MOBILE_PERFORMANCE
#8898,Password reset process is quick and secure.,5,2024-05-20,Login,Food Delivery App,Positive,0.9,PASSWORD_RESET
#8899,Transactions go through but confirmation takes time.,3,2024-11-22,Payment,Travel Booking Platform,Neutral,0.4,TRANSACTION_SPEED
#8900,Great value for the price paid. Excellent service.,4,2024-04-22,Product,Social Media Platform,Positive,0.8,PRODUCT_BUGS
#8901,International delivery was slow.,3,2024-08-16,Delivery,Streaming Service,Neutral,0.4,DELIVERY_DELAY
#8902,The dashboard is well-organized and information is easy to access.,4,2024-10-15,UI,Social Media Platform,Positive,0.8,UI_DESIGN
#8903,No issues with recurring payments or subscriptions.,4,2024-11-14,Payment,Social Media Platform,Positive,0.8,PAYMENT_FAILURE
#8904,Filters work perfectly to narrow down results. Needs improvement.,4,2024-11-22,Search,Food Delivery App,Positive,0.8,FILTER_ISSUES
#8905,Would not recommend to anyone.,2,2024-03-19,Product,Online Marketplace,Negative,0.1,PRODUCT_QUALITY
#8906,The support team truly cares about customer satisfaction.,5,2024-09-21,Support,Streaming Service,Positive,0.9,CUSTOMER_SUPPORT
#8907,Very satisfied with the purchase decision.,5,2024-07-14,Product,Health & Fitness App,Positive,0.9,PRODUCT_QUALITY
#8908,Buttons are hard to find and poorly labeled. Would use again.,1,2024-07-11,UI,E-Commerce Platform,Negative,0.0,UI_RESPONSIVENESS
#8909,The mobile app is incredibly fast and responsive.,5,2024-02-12,Mobile,Mobile Banking App,Positive,0.9,MOBILE_PERFORMANCE
#8910,Same-day delivery option is fantastic.,5,2024-12-23,Delivery,Food Delivery App,Positive,0.9,DELIVERY_DELAY
#8911,Product performance is unacceptable.,2,2024-11-21,Product,Mobile Banking App,Negative,0.1,PRODUCT_BUGS
#8912,Filters work perfectly to narrow down results.,4,2024-01-09,Search,Travel Booking Platform,Positive,0.8,FILTER_ISSUES
#8913,Package arrived with minor damage.,3,2024-01-11,Delivery,Food Delivery App,Neutral,0.4,PACKAGING
#8914,The layout is decent but could be more organized. Great experience overall.,3,2024-08-25,UI,Travel Booking Platform,Neutral,0.4,NAVIGATION
#8915,Bugs appear constantly and aren't fixed.,1,2024-09-23,Reliability,Online Marketplace,Negative,0.0,SYSTEM_RELIABILITY
#8916,Transaction history is available but hard to navigate.,3,2024-03-06,Payment,SaaS Dashboard,Neutral,0.4,PAYMENT_FAILURE
#8917,Transaction history is available but hard to navigate.,3,2024-05-10,Payment,Social Media Platform,Neutral,0.4,REFUND_ISSUES
#8918,Payment processing is quick and reliable.,5,2024-11-21,Checkout,Food Delivery App,Positive,0.9,PAYMENT_FAILURE
#8919,Refunds are impossible to get.,1,2024-10-14,Payment,Streaming Service,Negative,0.0,PAYMENT_FAILURE
#8920,Remember me feature is broken.,2,2024-01-28,Login,Travel Booking Platform,Negative,0.1,LOGIN_ISSUES
#8921,The payment gateway integration works flawlessly.,4,2024-11-27,Payment,Mobile Banking App,Positive,0.8,PAYMENT_FAILURE
#8922,"The UI is terrible, nothing makes sense.",1,2024-03-30,UI,Travel Booking Platform,Negative,0.0,UI_RESPONSIVENESS
#8923,Session management is excellent. Excellent service.,4,2024-04-20,Login,Streaming Service,Positive,0.8,LOGIN_ISSUES
#8924,Search indexing is incomplete.,3,2024-07-28,Search,Travel Booking Platform,Neutral,0.4,FILTER_ISSUES
#8925,The payment flow works but isn't user-friendly.,3,2024-09-26,Payment,Travel Booking Platform,Neutral,0.4,PAYMENT_FAILURE
#8926,The search function is fast and responsive. Could be better.,5,2024-07-06,Search,Streaming Service,Positive,0.9,FILTER_ISSUES
#8927,The search algorithm is broken.,1,2024-06-08,Search,Travel Booking Platform,Negative,0.0,SEARCH_ACCURACY
#8928,Touch gestures are smooth and intuitive.,4,2024-03-21,Mobile,Travel Booking Platform,Positive,0.8,MOBILE_PERFORMANCE
#8929,Session management is average.,3,2024-12-25,Login,Project Management Tool,Neutral,0.4,AUTHENTICATION
#8930,The authentication system is functional but slow.,3,2024-08-15,Login,Mobile Banking App,Neutral,0.4,PASSWORD_RESET
#8931,Very satisfied with the purchase decision.,4,2024-01-12,Product,SaaS Dashboard,Positive,0.8,PRODUCT_QUALITY
#8932,Login is instant with face recognition.,5,2024-11-27,Login,Social Media Platform,Positive,0.9,LOGIN_ISSUES
#8933,Same-day delivery option is fantastic.,5,2024-04-06,Delivery,Mobile Banking App,Positive,0.9,PACKAGING
#8934,Some issues with recurring payments.,3,2024-05-28,Payment,Online Marketplace,Neutral,0.4,TRANSACTION_SPEED
#8935,The payment gateway integration works flawlessly.,5,2024-11-07,Payment,Travel Booking Platform,Positive,0.9,PAYMENT_FAILURE
#8936,Customer support never responds.,1,2024-10-05,Support,Project Management Tool,Negative,0.0,RESPONSE_TIME
#8937,Payment processing fails most of the time.,2,2024-04-29,Payment,Food Delivery App,Negative,0.1,TRANSACTION_SPEED
#8938,Haven't experienced a single crash in months.,4,2024-10-09,Reliability,Food Delivery App,Positive,0.8,UPTIME
#8939,Standard delivery is the only option. Could be better.,3,2024-03-23,Delivery,E-Commerce Platform,Neutral,0.4,SHIPPING_QUALITY
#8940,The help documentation is comprehensive and clear.,4,2024-08-10,Support,Health & Fitness App,Positive,0.8,RESPONSE_TIME
#8941,Customer support never responds.,1,2024-07-10,Support,Social Media Platform,Negative,0.0,RESPONSE_TIME
#8942,Login never fails even on slow connections.,5,2024-11-14,Login,Social Media Platform,Positive,0.9,AUTHENTICATION
#8943,The support team truly cares about customer satisfaction.,4,2024-05-13,Support,E-Commerce Platform,Positive,0.8,SUPPORT_QUALITY
#8944,The checkout process has too many steps.,3,2024-05-26,Checkout,Health & Fitness App,Neutral,0.4,CART_MANAGEMENT
#8945,,4,2024-04-17,Mobile,Health & Fitness App,Positive,0.8,MOBILE_UI
#8946,The delivery process is opaque.,3,2024-11-13,Delivery,Mobile Banking App,Neutral,0.4,SHIPPING_QUALITY
#8947,Login fails occasionally but works on retry.,3,2024-12-02,Login,Health & Fitness App,Neutral,0.4,LOGIN_ISSUES
#8948,The new authentication system is seamless.,4,2024-06-09,Login,SaaS Dashboard,Positive,0.8,LOGIN_ISSUES
#8949,International delivery was slow.,3,2024-03-30,Delivery,SaaS Dashboard,Neutral,0.4,DELIVERY_DELAY
#8950,Support agents are knowledgeable and friendly.,5,2024-01-21,Support,Mobile Banking App,Positive,0.9,SUPPORT_QUALITY
#8951,Find what I need in seconds every time. Would use again.,5,2024-07-22,Search,Food Delivery App,Positive,0.9,FILTER_ISSUES
#8952,Some issues with recurring payments.,3,2024-03-12,Payment,Mobile Banking App,Neutral,0.4,TRANSACTION_SPEED
#8953,All transactions have gone through smoothly.,5,2024-11-08,Payment,Social Media Platform,Positive,0.9,PAYMENT_FAILURE
#8954,Login works but takes time. Would use again.,3,2024-05-28,Login,Food Delivery App,Neutral,0.4,PASSWORD_RESET
#8955,Search indexing is comprehensive and up-to-date.,5,2024-03-14,Search,Online Marketplace,Positive,0.9,SEARCH_PERFORMANCE
#8956,Multiple payment options make purchasing convenient.,5,2024-11-21,Checkout,Food Delivery App,Positive,0.9,PAYMENT_FAILURE
#8957,All transactions have gone through smoothly.,5,2024-02-15,Payment,Social Media Platform,Positive,0.9,PAYMENT_FAILURE
#8958,The product design is both functional and beautiful.,5,2024-12-03,Product,Online Marketplace,Positive,0.9,PRODUCT_BUGS
#8959,Filters work perfectly to narrow down results.,4,2024-07-22,Search,Health & Fitness App,Positive,0.8,SEARCH_PERFORMANCE
#8960,"The system has been rock solid, no downtime at all.",4,2024-04-17,Reliability,Travel Booking Platform,Positive,0.8,SYSTEM_RELIABILITY
#8961,Great value for the price paid.,5,2024-02-26,Product,Health & Fitness App,Positive,0.9,PRODUCT_BUGS
#8962,The search function is fast and responsive.,5,2024-09-22,Search,Travel Booking Platform,Positive,0.9,SEARCH_PERFORMANCE
#8963,Issue was resolved quickly and professionally.,5,2024-08-15,Support,Social Media Platform,Positive,0.9,SUPPORT_QUALITY
#8964,Works perfectly on both iOS and Android.,5,2024-02-10,Mobile,Project Management Tool,Positive,0.9,MOBILE_UI
#8965,The UI improvements have made my workflow much more efficient.,5,2024-02-23,UI,Health & Fitness App,Positive,0.9,UI_RESPONSIVENESS
#8966,Two-factor authentication is available but cumbersome. Average experience.,3,2024-05-02,Login,SaaS Dashboard,Neutral,0.4,AUTHENTICATION
#8967,Payment processing works but is slow.,3,2024-03-16,Payment,E-Commerce Platform,Neutral,0.4,REFUND_ISSUES
#8968,The checkout flow is a nightmare.,2,2024-03-21,Checkout,Social Media Platform,Negative,0.1,PAYMENT_FAILURE
